


央视,#genre#
云南卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000024694&livemode=1&stbId=3
浙江卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009806&livemode=1&stbId=3
浙江卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014260&livemode=1&stbId=3
重庆卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000018937&livemode=1&stbId=3
NewTV超级电视剧,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000008139&livemode=1&stbId=3
NewTV超级电视剧,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000024993&livemode=1&stbId=3
NewTV超级电影,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000012884&livemode=1&stbId=3
NewTV超级电影,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000003000012426&livemode=1&stbId=3
NewTV超级电影,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3
NewTV超级体育,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009204&livemode=1&stbId=3
NewTV超级体育,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=3
NewTV超级体育,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000007755&livemode=1&stbId=3
NewTV超级综艺,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000025771&livemode=1&stbId=3
NewTV超级综艺,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000023658&livemode=1&stbId=3
NewTV潮妈辣婆,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6516734029835465177&livemode=1&stbId=3
NewTV动作电影,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=3
NewTV动作电影,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=8103864434730665389&livemode=1&stbId=3
NewTV高清剧场,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=7681593242002292003&livemode=1&stbId=3
NewTV古装剧场,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6859053933687922163&livemode=1&stbId=3
NewTV家庭剧场,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000008284&livemode=1&stbId=3
NewTV金牌综艺,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000026167&livemode=1&stbId=3
NewTV金牌综艺,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6399725674632152632&livemode=1&stbId=3
NewTV惊悚悬疑,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000024282&livemode=1&stbId=3
NewTV惊悚悬疑,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=7151256057701199617&livemode=1&stbId=3
NewTV精品大剧,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=7882297361445410858&livemode=1&stbId=3
NewTV精品纪录,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000013730&livemode=1&stbId=3
NewTV精品纪录,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6298506997017621594&livemode=1&stbId=3
NewTV精品体育,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3
NewTV精品体育,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6460382139625130259&livemode=1&stbId=3
NewTV精品综合,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=3
NewTV军旅剧场,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=7485075951068666323&livemode=1&stbId=3
NewTV军事评论,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=5822616274253344775&livemode=1&stbId=3
NewTV明星综艺,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=5595720619887440144&livemode=1&stbId=3
NewTV农业致富,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6193684637634073625&livemode=1&stbId=3
NewTV炫舞未来,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000000515&livemode=1&stbId=3
NewTV怡伴健康,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=7820874641606664941&livemode=1&stbId=3
NewTV中国功夫,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=5897056882324761054&livemode=1&stbId=3
黑莓电影,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000019624&livemode=1&stbId=3
黑莓动画,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000021734&livemode=1&stbId=3
纪实科教,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001910&livemode=1&stbId=3
纪实人文,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000010606&livemode=1&stbId=3
纪实人文,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000016545&livemode=1&stbId=3


香港,#genre#

凤凰香港,http://113.117.74.22:8081/hls/38/index.m3u8#http://113.117.74.23:8081/hls/38/index.m3u8#http://113.117.74.24:8081/hls/38/index.m3u8
凤凰中文,http://113.117.74.22:8081/hls/37/index.m3u8#http://113.117.74.23:8081/hls/37/index.m3u8#http://113.117.74.24:8081/hls/37/index.m3u8
凤凰资讯,http://113.117.74.22:8081/hls/36/index.m3u8#http://113.117.74.23:8081/hls/36/index.m3u8#http://113.117.74.24:8081/hls/36/index.m3u8
星河卫视,http://113.117.74.22:8081/hls/135/index.m3u8#http://113.117.74.23:8081/hls/135/index.m3u8#http://113.117.74.24:8081/hls/135/index.m3u8
凤凰香港,http://php.17186.eu.org/phtv/fhhk.m3u8
凤凰香港,http://php.17186.eu.org/phtv/fhxg.m3u8
凤凰中文,http://php.17186.eu.org/phtv/fhzw.m3u8
凤凰资讯,http://php.17186.eu.org/phtv/fhzx.m3u8
凤凰中文,http://lcx-olt.8866.org:8181/tsfile/live/1070_1.m3u8
凤凰资讯,http://lcx-olt.8866.org:8181/tsfile/live/1069_1.m3u8
凤凰香港,http://lcx-olt.8866.org:8181/tsfile/live/1071_1.m3u8

翡翠台,http://r.jdshipin.com/62WM7
J2,http://r.jdshipin.com/Nr5jq
ViuTV,http://r.jdshipin.com/vSJvl
香港32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8$1080P
澳門蓮花,https://p.ggiptv.com/v/macaulotustv.php#http://107.151.203.111:2209/135/hk.php?id=amlh

美·NASA 1,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8$720P
美·NASA 2,https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master_2000.m3u8$720P
美·mytime,https://mytime-tcl.amagi.tv/playlist1080-p.m3u8?blog.ntnas.top$1080P
韩·KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8$720P
韩·KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8$720P
韩·SBS,http://1.245.74.5:1935/live/tv/chunklist_w1082057117.m3u8?blog.ntnas.top$720P
韩·SBS,http://1.245.74.5:1935/live/tv/.m3u8$720P
韩·MBC综合,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8$720P
韩·NBS农业,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8$720P
韩·BBS佛教,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8$1080P
半岛新闻1,https://live-hls-web-aje.getaj.net/AJE/01.m3u8$1080P
半岛新闻2,http://live-hls-web-aja.getaj.net/AJA/02.m3u8$720P
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8$1080P
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8$720P
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8$1080P
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8$720P
金砖电视,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8$1080P
ABC新闻,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8$720P
俄·IGITV蓝光,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8$1080P
NHKWORLD,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8$1080P
CanadaOne,http://cdn8.live247stream.com/canadaone/tv/playlist.m3u8$720P
EdgeSport,https://edgesport-samsunguk.amagi.tv/playlist.m3u8$1080P
Thai PBS 3,http://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8$1080P
VB,http://live.tv2bornholm.dk/stream/live/chunklist.m3u8$1080P
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8$720P
Family,http://51.210.199.19/hls/stream.m3u8$720P
Comedy,http://51.210.199.27/hls/stream.m3u8$720P
Music,http://51.210.199.24/hls/stream.m3u8$720P
Nostalgia,http://51.210.199.20/hls/stream.m3u8$720P
Documentary,http://51.210.199.23/hls/stream.m3u8$1080P
Sbt,http://208.115.225.174:14173
HBO,http://208.115.225.174:14165
HBO 2,http://208.115.225.174:14140
HBO Mundi,http://208.115.225.174:14148
HBO signature,http://208.115.225.174:14160




广西,#genre#

广西卫视,http://lcx-olt.8866.org:8181/tsfile/live/1034_1.m3u8
广西新闻,http://lcx-olt.8866.org:8181/tsfile/live/1036_1.m3u8
广西影视,http://lcx-olt.8866.org:8181/tsfile/live/1015_1.m3u8
广西都市,http://lcx-olt.8866.org:8181/tsfile/live/1035_1.m3u8
广西综艺,http://lcx-olt.8866.org:8181/tsfile/live/1001_1.m3u8
南宁新闻,http://lcx-olt.8866.org:8181/tsfile/live/1040_1.m3u8
南宁影视,http://lcx-olt.8866.org:8181/tsfile/live/1039_1.m3u8
南宁都市,http://lcx-olt.8866.org:8181/tsfile/live/1042_1.m3u8
南宁公共,http://lcx-olt.8866.org:8181/tsfile/live/1041_1.m3u8
广西卫视,http://111.59.63.32:9901/tsfile/live/1003_1.m3u8
广西新闻,http://111.59.63.32:9901/tsfile/live/1007_1.m3u8
广西影视,http://111.59.63.32:9901/tsfile/live/1006_1.m3u8
广西都市,http://111.59.63.32:9901/tsfile/live/1005_1.m3u8
广西综艺,http://111.59.63.32:9901/tsfile/live/1004_1.m3u8
南宁新闻,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8?zguangxd
南宁影视,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8?zguangxd
南宁都市,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8?zguangxd
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8?zguangxd
南宁新闻,rtmp://rtmp.nntv.cn/nnlive/NNTV_NEWS_A?zguangxd
南宁影视,rtmp://rtmp.nntv.cn/nnlive/NNTV_VOD_A?zguangxd
南宁都市,rtmp://rtmp.nntv.cn/nnlive/NNTV_METRO_A?zguangxd

地方,#genre#
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江浙江,http://hw-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江好易购,http://hw-m-l.cztv.com/channels/lantian/channel011/1080p.m3u8
浙江之江记录,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
内蒙古农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
内蒙古少儿频道,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙古新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
湖南卫视,http://223.151.51.27:85/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://223.151.51.27:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视,http://223.151.51.27:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影,http://223.151.51.27:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://223.151.51.27:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://223.151.51.27:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
湖南爱晚,http://223.151.51.27:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
湖南教育,http://223.151.51.27:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
湖南国际,http://223.151.51.27:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://223.151.51.27:85/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://223.151.51.27:85/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://223.151.51.27:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0


电影,#genre#

CHC动作电影,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
CHC高清电影,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/index.m3u8
CHC家庭影院,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/index.m3u8
CHC动作电影,http://111.20.40.166/PLTV/88888893/224/3221226465/index.m3u8
CHC动作电影,http://111.20.40.167/PLTV/88888893/224/3221226465/index.m3u8
CHC高清电影,http://111.20.40.166/PLTV/88888893/224/3221226463/index.m3u8
CHC高清电影,http://111.20.40.167/PLTV/88888893/224/3221226463/index.m3u8
CHC家庭影院,http://111.20.40.166/PLTV/88888893/224/3221226462/index.m3u8
CHC家庭影院,http://111.20.40.167/PLTV/88888893/224/3221226462/index.m3u8
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8


4K HDRDolby,http://zzy789.xyz/douyu1.php?id=9249162#http://mmitv.top/test/douyu.php?id=9249162
女神金60帧,http://zzy789.xyz/douyu1.php?id=747764#http://mmitv.top/test/douyu.php?id=747764
花卷影厅60帧,http://zzy789.xyz/douyu1.php?id=52787#http://mmitv.top/test/douyu.php?id=52787
小宇60帧,http://zzy789.xyz/douyu1.php?id=323876#http://mmitv.top/test/douyu.php?id=323876
贝爷MAX厅,http://zzy789.xyz/douyu1.php?id=4332#http://mmitv.top/test/douyu.php?id=4332
贝爷①厅,http://zzy789.xyz/douyu1.php?id=252802#http://mmitv.top/test/douyu.php?id=252802
贝爷②厅,http://zzy789.xyz/douyu1.php?id=36337#http://mmitv.top/test/douyu.php?id=36337
①华语房,http://zzy789.xyz/douyu1.php?id=85894#http://mmitv.top/test/douyu.php?id=85894
②星爷房,http://zzy789.xyz/douyu1.php?id=122402#http://mmitv.top/test/douyu.php?id=122402
③粤语房,http://zzy789.xyz/douyu1.php?id=6566671#http://mmitv.top/test/douyu.php?id=6566671
④欧美房,http://zzy789.xyz/douyu1.php?id=20415#http://mmitv.top/test/douyu.php?id=20415
鱼小丸梓,http://zzy789.xyz/douyu1.php?id=6140589#http://mmitv.top/test/douyu.php?id=6140589
变种人,http://zzy789.xyz/douyu1.php?id=9651304#http://mmitv.top/test/douyu.php?id=9651304
Liz陪看,http://zzy789.xyz/douyu1.php?id=7254536#http://mmitv.top/test/douyu.php?id=7254536
小鸽陪看,http://zzy789.xyz/douyu1.php?id=3928#http://mmitv.top/test/douyu.php?id=3928
鱼宝好困,http://zzy789.xyz/douyu1.php?id=1165374#http://mmitv.top/test/douyu.php?id=1165374
宇哥,http://zzy789.xyz/douyu1.php?id=413573#http://mmitv.top/test/douyu.php?id=413573
贝贝AI补帧,http://zzy789.xyz/douyu1.php?id=431460#http://mmitv.top/test/douyu.php?id=431460
刘德华,http://zzy789.xyz/douyu1.php?id=2516864#http://mmitv.top/test/douyu.php?id=2516864
粤语电影,http://zzy789.xyz/douyu1.php?id=1226741#http://mmitv.top/test/douyu.php?id=1226741
冰冰HD,http://zzy789.xyz/douyu1.php?id=74374#http://mmitv.top/test/douyu.php?id=74374
云宝影院,http://zzy789.xyz/douyu1.php?id=7305938#http://mmitv.top/test/douyu.php?id=7305938
菜园小饼,http://zzy789.xyz/douyu1.php?id=1735337#http://mmitv.top/test/douyu.php?id=1735337
译制国语,http://zzy789.xyz/douyu1.php?id=2436390#http://mmitv.top/test/douyu.php?id=2436390
恐怖电影,http://zzy789.xyz/douyu1.php?id=9275635#http://mmitv.top/test/douyu.php?id=9275635
❶吃米滴虫720P,http://zzy789.xyz/douyu1.php?id=315457#http://mmitv.top/test/douyu.php?id=315457
❷话事人720P,http://zzy789.xyz/douyu1.php?id=5033502#http://mmitv.top/test/douyu.php?id=5033502
❸吃奶滴虫,http://zzy789.xyz/douyu1.php?id=263824#http://mmitv.top/test/douyu.php?id=263824
❹林正英HD,http://zzy789.xyz/douyu1.php?id=218859#http://mmitv.top/test/douyu.php?id=218859
❺小U720P,http://zzy789.xyz/douyu1.php?id=96577#http://mmitv.top/test/douyu.php?id=96577
❻动漫HD,http://zzy789.xyz/douyu1.php?id=206858#http://mmitv.top/test/douyu.php?id=206858
豆瓣高分,http://zzy789.xyz/douyu1.php?id=8770422#http://mmitv.top/test/douyu.php?id=8770422
经典巨制,http://zzy789.xyz/douyu1.php?id=2793084#http://mmitv.top/test/douyu.php?id=2793084
邵氏影院,http://zzy789.xyz/douyu1.php?id=4246519#http://mmitv.top/test/douyu.php?id=4246519
网神影厅,http://zzy789.xyz/douyu1.php?id=508118#http://mmitv.top/test/douyu.php?id=508118
港片细品,http://zzy789.xyz/douyu1.php?id=9129814#http://mmitv.top/test/douyu.php?id=9129814
恐怖电影,http://zzy789.xyz/douyu1.php?id=310926#http://mmitv.top/test/douyu.php?id=310926
热门影视,http://zzy789.xyz/douyu1.php?id=1377142#http://mmitv.top/test/douyu.php?id=1377142
瑶瑶,http://zzy789.xyz/douyu1.php?id=2935323#http://mmitv.top/test/douyu.php?id=2935323
国产青春,http://zzy789.xyz/douyu1.php?id=5423#http://mmitv.top/test/douyu.php?id=5423
喜剧电影,http://zzy789.xyz/douyu1.php?id=9292492#http://mmitv.top/test/douyu.php?id=9292492
雨馨m,http://zzy789.xyz/douyu1.php?id=1428266#http://mmitv.top/test/douyu.php?id=1428266
菜叔巭硬,http://zzy789.xyz/douyu1.php?id=7882691#http://mmitv.top/test/douyu.php?id=7882691
怡寳影院,http://zzy789.xyz/douyu1.php?id=434971#http://mmitv.top/test/douyu.php?id=434971
浦蚂蚱,http://zzy789.xyz/douyu1.php?id=6079455#http://mmitv.top/test/douyu.php?id=6079455
老北京文化,http://zzy789.xyz/douyu1.php?id=5168012#http://mmitv.top/test/douyu.php?id=5168012
弹幕聊天室,http://zzy789.xyz/douyu1.php?id=425809#http://mmitv.top/test/douyu.php?id=425809
快乐的小吃货！,http://zzy789.xyz/douyu1.php?id=611814#http://mmitv.top/test/douyu.php?id=611814
超小厨四川耙,http://zzy789.xyz/douyu1.php?id=8143715#http://mmitv.top/test/douyu.php?id=8143715
农村惬意小生活,http://zzy789.xyz/douyu1.php?id=8194977#http://mmitv.top/test/douyu.php?id=8194977
石头老纪,http://zzy789.xyz/douyu1.php?id=9047060#http://mmitv.top/test/douyu.php?id=9047060
搞笑孟文明,http://zzy789.xyz/douyu1.php?id=9766337#http://mmitv.top/test/douyu.php?id=9766337
美国小哥,http://zzy789.xyz/douyu1.php?id=7357786#http://mmitv.top/test/douyu.php?id=7357786
牛叔看大片,http://zzy789.xyz/douyu1.php?id=2758565#http://mmitv.top/test/douyu.php?id=2758565
电影推荐,http://zzy789.xyz/douyu1.php?id=2523528#http://mmitv.top/test/douyu.php?id=2523528


电视剧,#genre#
高画质剧❶,http://zzy789.xyz/douyu1.php?id=2838296#http://mmitv.top/test/douyu.php?id=2838296
高画质剧❷,http://zzy789.xyz/douyu1.php?id=5062195#http://mmitv.top/test/douyu.php?id=5062195
高画质剧❸,http://zzy789.xyz/douyu1.php?id=6566658#http://mmitv.top/test/douyu.php?id=6566658
小宇铁汁们,http://zzy789.xyz/douyu1.php?id=54945#http://mmitv.top/test/douyu.php?id=54945
菜园小饼,http://zzy789.xyz/douyu1.php?id=7701735#http://mmitv.top/test/douyu.php?id=7701735
么奶瓶,http://zzy789.xyz/douyu1.php?id=7644931#http://mmitv.top/test/douyu.php?id=7644931
亲奶瓶,http://zzy789.xyz/douyu1.php?id=6546908#http://mmitv.top/test/douyu.php?id=6546908
林正英马小玲,http://zzy789.xyz/douyu1.php?id=7805562#http://mmitv.top/test/douyu.php?id=7805562
港剧天地❶,http://zzy789.xyz/douyu1.php?id=4290711#http://mmitv.top/test/douyu.php?id=4290711
港剧天地❷,http://zzy789.xyz/douyu1.php?id=5522351#http://mmitv.top/test/douyu.php?id=5522351
港剧天地❸,http://zzy789.xyz/douyu1.php?id=5261342#http://mmitv.top/test/douyu.php?id=5261342
爱情公寓,http://zzy789.xyz/douyu1.php?id=6863367#http://mmitv.top/test/douyu.php?id=6863367
Dy狗大帅,http://zzy789.xyz/douyu1.php?id=3321215#http://mmitv.top/test/douyu.php?id=3321215
港电影院,http://zzy789.xyz/douyu1.php?id=9826611#http://mmitv.top/test/douyu.php?id=9826611
港剧直播,http://zzy789.xyz/douyu1.php?id=4549169#http://mmitv.top/test/douyu.php?id=4549169
武侠剧,http://zzy789.xyz/douyu1.php?id=7655471#http://mmitv.top/test/douyu.php?id=7655471
肖胜350,http://zzy789.xyz/douyu1.php?id=7338853#http://mmitv.top/test/douyu.php?id=7338853
米尼影院,http://zzy789.xyz/douyu1.php?id=7642724#http://mmitv.top/test/douyu.php?id=7642724
西游专场,http://zzy789.xyz/douyu1.php?id=5472438#http://mmitv.top/test/douyu.php?id=5472438
天天见,http://zzy789.xyz/douyu1.php?id=5635000#http://mmitv.top/test/douyu.php?id=5635000
❶胡椒粉的胡歌,http://zzy789.xyz/douyu1.php?id=5448413#http://mmitv.top/test/douyu.php?id=5448413
❷超级赛亚人,http://zzy789.xyz/douyu1.php?id=4373285#http://mmitv.top/test/douyu.php?id=4373285
❸经典搞笑电视剧,http://zzy789.xyz/douyu1.php?id=5429211#http://mmitv.top/test/douyu.php?id=5429211
经典美剧,http://zzy789.xyz/douyu1.php?id=3337730#http://mmitv.top/test/douyu.php?id=3337730
欢声笑语过大年,http://zzy789.xyz/douyu1.php?id=9548850#http://mmitv.top/test/douyu.php?id=9548850
搞笑一家亲,http://zzy789.xyz/douyu1.php?id=10084875#http://mmitv.top/test/douyu.php?id=10084875
华语点歌台,http://zzy789.xyz/douyu1.php?id=3186217#http://mmitv.top/test/douyu.php?id=3186217
MV音乐频道,http://zzy789.xyz/douyu1.php?id=3870925#http://mmitv.top/test/douyu.php?id=3870925
环绕音乐厅,http://zzy789.xyz/douyu1.php?id=10262663#http://mmitv.top/test/douyu.php?id=10262663
周杰伦,http://zzy789.xyz/douyu1.php?id=7537296#http://mmitv.top/test/douyu.php?id=7537296
瑜伽女孩,http://zzy789.xyz/douyu1.php?id=10205199#http://mmitv.top/test/douyu.php?id=10205199
瑜伽美女,http://zzy789.xyz/douyu1.php?id=10217953#http://mmitv.top/test/douyu.php?id=10217953
女团车模写真,http://zzy789.xyz/douyu1.php?id=427397#http://mmitv.top/test/douyu.php?id=427397
韩国车模,http://zzy789.xyz/douyu1.php?id=1360303#http://mmitv.top/test/douyu.php?id=1360303
陈佩斯喜剧,http://zzy789.xyz/douyu1.php?id=9286868#http://mmitv.top/test/douyu.php?id=9286868
经典小品,http://zzy789.xyz/douyu1.php?id=9273031#http://mmitv.top/test/douyu.php?id=9273031
沈腾马丽专场,http://zzy789.xyz/douyu1.php?id=10153463#http://mmitv.top/test/douyu.php?id=10153463
宋小宝经典小品,http://zzy789.xyz/douyu1.php?id=9817729#http://mmitv.top/test/douyu.php?id=9817729
赵本山经典小品,http://zzy789.xyz/douyu1.php?id=9817716#http://mmitv.top/test/douyu.php?id=9817716




音乐,#genre#
华语点歌台,http://zzy789.xyz/douyu1.php?id=3186217#http://mmitv.top/test/douyu.php?id=3186217
MV音乐频道,http://zzy789.xyz/douyu1.php?id=3870925#http://mmitv.top/test/douyu.php?id=3870925
